bus,bus_type,unused_node,voltage_kV
4091,PQ,TRUE,115
4092,PQ,TRUE,230
4093,PQ,TRUE,115
4094,PQ,TRUE,115
4095,PQ,TRUE,66
4096,PQ,TRUE,66
4097,PQ,TRUE,66
4098,PQ,TRUE,66
4099,PQ,TRUE,115
4100,PQ,TRUE,66
4101,PQ,TRUE,66
4102,PQ,TRUE,66
4103,PQ,TRUE,66
4104,PQ,TRUE,66
4105,PQ,TRUE,66
4106,PQ,TRUE,66
4107,PQ,TRUE,66
4108,PQ,TRUE,66
4109,PQ,TRUE,66
4110,PQ,TRUE,66
4111,PQ,TRUE,66
4112,PQ,TRUE,115
4113,PQ,TRUE,115
4114,PQ,TRUE,115
4115,PQ,TRUE,115
4116,PQ,TRUE,115
4117,PQ,TRUE,115
4118,PQ,TRUE,115
4119,PQ,TRUE,115
4120,PQ,TRUE,115
4121,PQ,TRUE,66
4122,PQ,TRUE,66
4123,PQ,TRUE,66
4124,PQ,TRUE,66
4125,PQ,TRUE,66
4126,PQ,TRUE,66
4127,PQ,TRUE,66
4128,PQ,TRUE,66
4129,PQ,TRUE,115
4130,PQ,TRUE,66
4131,PQ,TRUE,66
4132,PQ,TRUE,66
4133,PQ,TRUE,66
4134,PQ,TRUE,66
4135,PQ,TRUE,66
4136,PQ,TRUE,66
4137,PQ,TRUE,66
4138,PQ,TRUE,66
4139,PQ,TRUE,115
4140,PQ,TRUE,115
4141,PQ,TRUE,115
4142,PQ,TRUE,115
4143,PQ,TRUE,66
4144,PQ,TRUE,66
4145,PQ,TRUE,66
4146,PQ,TRUE,66
4147,PQ,TRUE,66
4148,PQ,TRUE,66
4149,PQ,TRUE,66
4150,PQ,TRUE,66
4151,PQ,TRUE,66
4152,PQ,TRUE,66
4153,PQ,TRUE,66
4154,PQ,TRUE,66
4155,PQ,TRUE,66
4156,PQ,TRUE,66
4157,PQ,TRUE,66
4158,PQ,TRUE,66
4159,PQ,TRUE,66
4160,PQ,TRUE,66
4161,PQ,TRUE,66
4162,PQ,TRUE,66
4163,PQ,TRUE,66
4164,PQ,TRUE,66
4165,PQ,TRUE,66
4166,PQ,TRUE,66
4167,PQ,TRUE,66
4168,PQ,TRUE,66
4169,PQ,TRUE,66
4170,PQ,TRUE,66
4171,PQ,TRUE,66
4172,PQ,TRUE,66
4173,PQ,TRUE,66
4174,PQ,TRUE,66
4175,PQ,TRUE,66
4176,PQ,TRUE,66
4177,PQ,TRUE,66
4178,PQ,TRUE,66
4179,PQ,TRUE,66
4180,PQ,TRUE,66
4181,PQ,TRUE,66
4182,PQ,TRUE,66
4183,PQ,TRUE,66
4184,PQ,TRUE,66
4185,PQ,TRUE,66
4186,PQ,TRUE,66
4187,PQ,TRUE,66
4188,PQ,TRUE,66
4189,PQ,TRUE,66
4190,PQ,TRUE,66
4191,PQ,TRUE,66
4192,PQ,TRUE,66
4193,PQ,TRUE,66
4194,PQ,TRUE,66
4195,PQ,TRUE,66
4196,PQ,TRUE,66
4197,PQ,TRUE,66
4198,PQ,TRUE,66
4199,PQ,TRUE,66
4200,PQ,TRUE,66
4201,PQ,TRUE,66
4202,PQ,TRUE,66
4203,PQ,TRUE,66
4204,PQ,TRUE,66
4205,PQ,TRUE,66
4206,PQ,TRUE,66
4207,PQ,TRUE,66
4208,PQ,TRUE,66
4209,PQ,TRUE,230
4210,PQ,TRUE,66
4211,PQ,TRUE,115
4212,PQ,TRUE,66
4213,PQ,TRUE,66
4214,PQ,TRUE,66
4215,PQ,TRUE,66
4216,PQ,TRUE,66
4217,PQ,TRUE,66
4218,PQ,TRUE,115
4219,PQ,TRUE,115
4220,PQ,TRUE,115
4221,PQ,TRUE,115
4222,PQ,TRUE,115
4223,PQ,TRUE,115
4224,PQ,TRUE,115
4225,PQ,TRUE,115
4226,PQ,TRUE,115
4227,PQ,TRUE,115
4228,PQ,TRUE,66
4229,PQ,TRUE,66
4230,PQ,TRUE,66
4231,PQ,TRUE,66
4232,PQ,TRUE,66
4233,PQ,TRUE,66
4234,PQ,TRUE,66
4235,PQ,TRUE,66
4236,PQ,TRUE,66
4237,PQ,TRUE,115
4238,PQ,TRUE,115
4239,PQ,TRUE,66
4240,PQ,TRUE,66
4241,PQ,TRUE,115
4242,PQ,TRUE,66
4243,PQ,TRUE,66
4244,PQ,TRUE,66
4245,PQ,TRUE,115
4246,PQ,TRUE,115
4247,PQ,TRUE,115
4248,PQ,TRUE,115
4249,PQ,TRUE,115
4250,PQ,TRUE,115
4251,PQ,TRUE,115
4252,PQ,TRUE,115
4253,PQ,TRUE,115
4254,PQ,TRUE,115
4255,PQ,TRUE,115
4256,PQ,TRUE,115
4257,PQ,TRUE,115
4258,PQ,TRUE,115
4259,PQ,TRUE,115
4260,PQ,TRUE,115
4261,PQ,TRUE,66
4262,PQ,TRUE,115
4263,PQ,TRUE,115
4264,PQ,TRUE,115
4265,PQ,TRUE,115
4266,PQ,TRUE,66
4267,PQ,TRUE,115
4268,PQ,TRUE,115
4269,PQ,TRUE,115
4270,PQ,TRUE,115
4271,PQ,TRUE,115
4272,PQ,TRUE,115
4273,PQ,TRUE,115
4274,PQ,TRUE,115
4275,PQ,TRUE,115
4276,PQ,TRUE,115
4277,PQ,TRUE,115
4278,PQ,TRUE,115
4279,PQ,TRUE,115
4280,PQ,TRUE,115
4281,PQ,TRUE,115
4282,PQ,TRUE,66
4283,PQ,TRUE,115
4284,PQ,TRUE,66
4285,PQ,TRUE,115
4286,PQ,TRUE,66
4287,PQ,TRUE,66
4288,PQ,TRUE,66
4289,PQ,TRUE,66
4290,PQ,TRUE,66
4291,PQ,TRUE,66
4292,PQ,TRUE,66
4293,PQ,TRUE,66
4294,PQ,TRUE,66
4295,PQ,TRUE,66
4296,PQ,TRUE,66
4297,PQ,TRUE,66
4298,PQ,TRUE,66
4299,PQ,TRUE,66
4300,PQ,TRUE,66
4301,PQ,TRUE,66
4302,PQ,TRUE,66
4303,PQ,TRUE,66
4304,PQ,TRUE,66
4305,PQ,TRUE,115
4306,PQ,TRUE,230
4307,PQ,TRUE,230
4308,PQ,TRUE,230
4309,PQ,TRUE,230
4310,PQ,TRUE,500
4311,PQ,TRUE,230
4312,PQ,TRUE,230
4313,PQ,TRUE,230
4314,PQ,TRUE,115
4315,PQ,TRUE,115
4316,PQ,TRUE,230
4317,PQ,TRUE,230
4318,PQ,TRUE,115
4319,PQ,TRUE,230
4320,PQ,TRUE,230
4321,PQ,TRUE,230
4322,PQ,TRUE,230
4323,PQ,TRUE,115
4324,PQ,TRUE,115
4325,PQ,TRUE,115
4326,PQ,TRUE,230
4327,PQ,TRUE,66
4328,PQ,TRUE,66
4329,PQ,TRUE,66
4330,PQ,TRUE,66
4331,PQ,TRUE,115
4332,PQ,TRUE,230
4333,PQ,TRUE,66
4334,PQ,TRUE,115
4335,PQ,TRUE,115
4336,PQ,TRUE,115
4337,PQ,TRUE,230
4338,PQ,TRUE,230
4339,PQ,TRUE,66
4340,PQ,TRUE,66
4341,PQ,TRUE,115
4342,PQ,TRUE,115
4343,PQ,TRUE,115
4344,PQ,TRUE,230
4345,PQ,TRUE,230
4346,PQ,TRUE,66
4347,PQ,TRUE,66
4348,PQ,TRUE,115
4349,PQ,TRUE,115
4350,PQ,TRUE,66
4351,PQ,TRUE,66
4352,PQ,TRUE,66
4353,PQ,TRUE,230
4354,PQ,TRUE,230
4355,PQ,TRUE,230
4356,PQ,TRUE,66
4357,PQ,TRUE,66
4358,PQ,TRUE,66
4359,PQ,TRUE,66
4360,PQ,TRUE,66
4361,PQ,TRUE,66
4362,PQ,TRUE,66
4363,PQ,TRUE,66
4364,PQ,TRUE,66
4365,PQ,TRUE,66
4366,PQ,TRUE,66
4367,PQ,TRUE,66
4368,PQ,TRUE,66
4369,PQ,TRUE,66
4370,PQ,TRUE,66
4371,PQ,TRUE,66
4372,PQ,TRUE,66
4373,PQ,TRUE,115
4374,PQ,TRUE,115
4375,PQ,TRUE,66
4376,PQ,TRUE,230
4377,PQ,TRUE,230
4378,PQ,TRUE,115
4379,PQ,TRUE,115
4380,PQ,TRUE,66
4381,PQ,TRUE,66
4382,PQ,TRUE,66
4383,PQ,TRUE,66
4384,PQ,TRUE,66
4385,PQ,TRUE,115
4386,PQ,TRUE,115
4387,PQ,TRUE,230
4388,PQ,TRUE,66
4389,PQ,TRUE,230
4390,PQ,TRUE,230
4391,PQ,TRUE,115
4392,PQ,TRUE,115
4393,PQ,TRUE,115
4394,PQ,TRUE,230
4395,PQ,TRUE,66
4396,PQ,TRUE,66
4397,PQ,TRUE,66
4398,PQ,TRUE,66
4399,PQ,TRUE,66
4400,PQ,TRUE,66
4401,PQ,TRUE,66
4402,PQ,TRUE,66
4403,PQ,TRUE,66
4404,PQ,TRUE,66
4405,PQ,TRUE,115
4406,PQ,TRUE,66
4407,PQ,TRUE,66
4408,PQ,TRUE,66
4409,PQ,TRUE,66
4410,PQ,TRUE,66
4411,PQ,TRUE,230
4412,PQ,TRUE,230
4413,PQ,TRUE,66
4414,PQ,TRUE,66
4415,PQ,TRUE,66
4416,PQ,TRUE,66
4417,PQ,TRUE,230
4418,PQ,TRUE,230
4419,PQ,TRUE,66
4420,PQ,TRUE,66
4421,PQ,TRUE,230
4422,PQ,TRUE,230
4423,PQ,TRUE,66
4424,PQ,TRUE,66
4425,PQ,TRUE,66
4426,PQ,TRUE,66
4427,PQ,TRUE,66
4428,PQ,TRUE,66
4429,PQ,TRUE,115
4430,PQ,TRUE,66
4431,PQ,TRUE,66
4432,PQ,TRUE,66
4433,PQ,TRUE,115
4434,PQ,TRUE,115
4435,PQ,TRUE,66
4436,PQ,TRUE,66
4437,PQ,TRUE,115
4438,PQ,TRUE,115
4439,PQ,TRUE,115
4440,PQ,TRUE,66
4441,PQ,TRUE,66
4442,PQ,TRUE,66
4443,PQ,TRUE,66
4444,PQ,TRUE,66
4445,PQ,TRUE,66
4446,PQ,TRUE,66
4447,PQ,TRUE,66
4448,PQ,TRUE,66
4449,PQ,TRUE,66
4450,PQ,TRUE,66
4451,PQ,TRUE,66
4452,PQ,TRUE,66
4453,PQ,TRUE,66
4454,PQ,TRUE,66
4455,PQ,TRUE,66
4456,PQ,TRUE,66
4457,PQ,TRUE,66
4458,PQ,TRUE,66
4459,PQ,TRUE,66
4460,PQ,TRUE,66
4461,PQ,TRUE,66
4462,PQ,TRUE,66
4463,PQ,TRUE,66
4464,PQ,TRUE,115
4465,PQ,TRUE,66
4466,PQ,TRUE,66
4467,PQ,TRUE,66
4468,PQ,TRUE,66
4469,PQ,TRUE,66
4470,PQ,TRUE,66
4471,PQ,TRUE,115
4472,PQ,TRUE,115
4473,PQ,TRUE,115
4474,PQ,TRUE,115
4475,PQ,TRUE,66
4476,PQ,TRUE,115
4477,PQ,TRUE,115
4478,PQ,TRUE,66
4479,PQ,TRUE,66
4480,PQ,TRUE,66
4481,PQ,TRUE,66
4482,PQ,TRUE,66
4483,PQ,TRUE,66
4484,PQ,TRUE,66
4485,PQ,TRUE,66
4486,PQ,TRUE,66
4487,PQ,TRUE,66
4488,PQ,TRUE,66
4489,PQ,TRUE,66
4490,PQ,TRUE,66
4491,PQ,TRUE,66
4492,PQ,TRUE,66
4493,PQ,TRUE,66
4494,PQ,TRUE,66
4495,PQ,TRUE,66
4496,PQ,TRUE,230
4497,PQ,TRUE,230
4498,PQ,TRUE,66
4499,PQ,TRUE,66
4500,PQ,TRUE,230
4501,PQ,TRUE,66
4502,PQ,TRUE,230
4503,PQ,TRUE,115
4504,PQ,TRUE,115
4505,PQ,TRUE,230
4506,PQ,TRUE,115
4507,PQ,TRUE,115
4508,PQ,TRUE,66
4509,PQ,TRUE,66
4510,PQ,TRUE,115
4511,PQ,TRUE,66
4512,PQ,TRUE,66
4513,PQ,TRUE,66
4514,PQ,TRUE,66
4515,PQ,TRUE,66
4516,PQ,TRUE,66
4517,PQ,TRUE,115
4518,PQ,TRUE,115
4519,PQ,TRUE,115
4520,PQ,TRUE,115
4521,PQ,TRUE,66
4522,PQ,TRUE,66
4523,PQ,TRUE,66
4524,PQ,TRUE,66
4525,PQ,TRUE,115
4526,PQ,TRUE,115
4527,PQ,TRUE,66
4528,PQ,TRUE,66
4529,PQ,TRUE,230
4530,PQ,TRUE,115
4531,PQ,TRUE,115
4532,PQ,TRUE,115
4533,PQ,TRUE,66
4534,PQ,TRUE,230
4535,PQ,TRUE,66
4536,PQ,TRUE,66
4537,PQ,TRUE,66
4538,PQ,TRUE,115
4539,PQ,TRUE,66
4540,PQ,TRUE,66
4541,PQ,TRUE,66
4542,PQ,TRUE,115
4543,PQ,TRUE,66
4544,PQ,TRUE,66
4545,PQ,TRUE,115
4546,PQ,TRUE,115
4547,PQ,TRUE,66
4548,PQ,TRUE,66
4549,PQ,TRUE,115
4550,PQ,TRUE,66
4551,PQ,TRUE,66
4552,PQ,TRUE,66
4553,PQ,TRUE,66
4554,PQ,TRUE,66
4555,PQ,TRUE,500
4556,PQ,TRUE,66
4557,PQ,TRUE,115
4558,PQ,TRUE,115
4559,PQ,TRUE,66
4560,PQ,TRUE,66
4561,PQ,TRUE,115
4562,PQ,TRUE,115
4563,PQ,TRUE,66
4564,PQ,TRUE,66
4565,PQ,TRUE,66
4566,PQ,TRUE,66
4567,PQ,TRUE,66
4568,PQ,TRUE,66
4569,PQ,TRUE,66
4570,PQ,TRUE,66
4571,PQ,TRUE,66
4572,PQ,TRUE,66
4573,PQ,TRUE,66
4574,PQ,TRUE,66
4575,PQ,TRUE,66
4576,PQ,TRUE,66
4577,PQ,TRUE,115
4578,PQ,TRUE,115
4579,PQ,TRUE,115
4580,PQ,TRUE,115
4581,PQ,TRUE,115
4582,PQ,TRUE,115
4583,PQ,TRUE,66
4584,PQ,TRUE,66
4585,PQ,TRUE,66
4586,PQ,TRUE,66
4587,PQ,TRUE,66
4588,PQ,TRUE,115
4589,PQ,TRUE,115
4590,PQ,TRUE,115
4591,PQ,TRUE,115
4592,PQ,TRUE,115
4593,PQ,TRUE,115
4594,PQ,TRUE,115
4595,PQ,TRUE,115
4596,PQ,TRUE,66
4597,PQ,TRUE,66
4598,PQ,TRUE,66
4599,PQ,TRUE,66
4600,PQ,TRUE,66
4601,PQ,TRUE,115
4602,PQ,TRUE,115
4603,PQ,TRUE,66
4604,PQ,TRUE,66
4605,PQ,TRUE,66
4606,PQ,TRUE,66
4607,PQ,TRUE,66
4608,PQ,TRUE,115
4609,PQ,TRUE,115
4610,PQ,TRUE,230
4611,PQ,TRUE,115
4612,PQ,TRUE,115
4613,PQ,TRUE,115
4614,PQ,TRUE,115
4615,PQ,TRUE,115
4616,PQ,TRUE,115
4617,PQ,TRUE,115
4618,PQ,TRUE,66
4619,PQ,TRUE,66
4620,PQ,TRUE,66
4621,PQ,TRUE,230
4622,PQ,TRUE,230
4623,PQ,TRUE,230
4624,PQ,TRUE,230
4625,PQ,TRUE,230
4626,PQ,TRUE,230
4627,PQ,TRUE,230
4628,PQ,TRUE,230
4629,PQ,TRUE,66
4630,PQ,TRUE,66
4631,PQ,TRUE,66
4632,PQ,TRUE,66
4633,PQ,TRUE,66
4634,PQ,TRUE,230
4635,PQ,TRUE,66
4636,PQ,TRUE,66
4637,PQ,TRUE,115
4638,PQ,TRUE,66
4639,PQ,TRUE,66
4640,PQ,TRUE,66
4641,PQ,TRUE,66
4642,PQ,TRUE,66
4643,PQ,TRUE,66
4644,PQ,TRUE,66
4645,PQ,TRUE,66
4646,PQ,TRUE,230
4647,PQ,TRUE,66
4648,PQ,TRUE,66
4649,PQ,TRUE,66
4650,PQ,TRUE,66
4651,PQ,TRUE,66
4652,PQ,TRUE,230
4653,PQ,TRUE,66
4654,PQ,TRUE,66
4655,PQ,TRUE,66
4656,PQ,TRUE,66
4657,PQ,TRUE,66
4658,PQ,TRUE,66
4659,PQ,TRUE,115
4660,PQ,TRUE,66
4661,PQ,TRUE,115
4662,PQ,TRUE,66
4663,PQ,TRUE,115
4664,PQ,TRUE,230
4665,PQ,TRUE,115
4666,PQ,TRUE,66
4667,PQ,TRUE,66
4668,PQ,TRUE,66
4669,PQ,TRUE,66
4670,PQ,TRUE,66
4671,PQ,TRUE,66
4672,PQ,TRUE,66
4673,PQ,TRUE,66
4674,PQ,TRUE,66
4675,PQ,TRUE,115
4676,PQ,TRUE,115
4677,PQ,TRUE,115
4678,PQ,TRUE,115
4679,PQ,TRUE,115
4680,PQ,TRUE,115
4681,PQ,TRUE,115
4682,PQ,TRUE,115
4683,PQ,TRUE,115
4684,PQ,TRUE,115
4685,PQ,TRUE,115
4686,PQ,TRUE,115
4687,PQ,TRUE,66
4688,PQ,TRUE,66
4689,PQ,TRUE,66
4690,PQ,TRUE,66
4691,PQ,TRUE,66
4692,PQ,TRUE,66
4693,PQ,TRUE,66
4694,PQ,TRUE,66
4695,PQ,TRUE,66
4696,PQ,TRUE,66
4697,PQ,TRUE,66
4698,PQ,TRUE,66
4699,PQ,TRUE,66
4700,PQ,TRUE,66
4701,PQ,TRUE,66
4702,PQ,TRUE,66
4703,PQ,TRUE,66
4704,PQ,TRUE,66
4705,PQ,TRUE,66
4706,PQ,TRUE,230
4707,PV,TRUE,500
4708,PQ,TRUE,230
4709,PQ,TRUE,230
4710,PQ,TRUE,115
4711,PQ,TRUE,115
4712,PQ,TRUE,500
4713,PQ,TRUE,230
4714,PQ,TRUE,230
4715,PV,TRUE,500
4716,PQ,TRUE,115
4717,PQ,TRUE,230
4718,PQ,TRUE,230
4719,PQ,TRUE,115
4720,PQ,TRUE,115
4721,PQ,TRUE,115
4722,PQ,TRUE,230
4723,PQ,TRUE,115
4724,PQ,TRUE,230
4725,PQ,TRUE,230
4726,PQ,TRUE,230
4727,PQ,TRUE,230
4728,PQ,TRUE,115
4729,PQ,TRUE,115
4730,PQ,TRUE,115
4731,PQ,TRUE,115
4732,PQ,TRUE,115
4733,PQ,TRUE,115
4734,PQ,TRUE,115
4735,PQ,TRUE,115
4736,PQ,TRUE,115
4737,PQ,TRUE,230
4738,PQ,TRUE,66
4739,PQ,TRUE,66
4740,PQ,TRUE,66
4741,PQ,TRUE,66
4742,PQ,TRUE,66
4743,PQ,TRUE,66
4744,PQ,TRUE,66
4745,PQ,TRUE,500
4746,PQ,TRUE,230
4747,PQ,TRUE,230
4748,PQ,TRUE,230
4749,PQ,TRUE,230
4750,PQ,TRUE,230
4751,PQ,TRUE,66
4752,PQ,TRUE,66
4753,PQ,TRUE,66
4754,PQ,TRUE,66
4755,PQ,TRUE,66
4756,PQ,TRUE,66
4757,PQ,TRUE,230
4758,PQ,TRUE,230
4759,PQ,TRUE,66
4760,PQ,TRUE,66
4761,PQ,TRUE,66
4762,PQ,TRUE,66
4763,PQ,TRUE,66
4764,PQ,TRUE,230
4765,PQ,TRUE,66
4766,PQ,TRUE,66
4767,PQ,TRUE,66
4768,PQ,TRUE,230
4769,PQ,TRUE,230
4770,PQ,TRUE,230
4771,PQ,TRUE,230
4772,PQ,TRUE,66
4773,PQ,TRUE,230
4774,PQ,TRUE,66
4775,PQ,TRUE,66
4776,PQ,TRUE,230
4777,PQ,TRUE,66
4778,PQ,TRUE,66
4779,PQ,TRUE,66
4780,PQ,TRUE,66
4781,PQ,TRUE,66
4782,PQ,TRUE,66
4783,PQ,TRUE,230
4784,PQ,TRUE,230
4785,PQ,TRUE,230
4786,PQ,TRUE,66
4787,PV,TRUE,66
4788,PQ,TRUE,66
4789,PQ,TRUE,230
4790,PQ,TRUE,230
4791,PQ,TRUE,66
4792,PQ,TRUE,66
4793,PQ,TRUE,66
4794,PQ,TRUE,66
4795,PQ,TRUE,66
4796,PQ,TRUE,66
4797,PQ,TRUE,115
4798,PQ,TRUE,115
4799,PQ,TRUE,66
4800,PQ,TRUE,66
4801,PQ,TRUE,66
4802,PQ,TRUE,230
4803,PQ,TRUE,230
4804,PQ,TRUE,230
4805,PQ,TRUE,230
4806,PQ,TRUE,230
4807,PQ,TRUE,230
4808,PQ,TRUE,230
4809,PQ,TRUE,230
4810,PQ,TRUE,230
4811,PQ,TRUE,230
4812,PQ,TRUE,66
4813,PQ,TRUE,230
4814,PQ,TRUE,230
4815,PQ,TRUE,66
4816,PQ,TRUE,500
4817,PQ,TRUE,500
4818,PQ,TRUE,500
4819,PQ,TRUE,230
4820,PQ,TRUE,230
4821,PQ,TRUE,230
4822,PQ,TRUE,66
4823,PQ,TRUE,66
4824,PQ,TRUE,66
4825,PQ,TRUE,230
4826,PQ,TRUE,230
4827,PQ,TRUE,66
4828,PQ,TRUE,66
4829,PQ,TRUE,66
4830,PQ,TRUE,66
4831,PQ,TRUE,66
4832,PQ,TRUE,66
4833,PQ,TRUE,66
4834,PQ,TRUE,66
4835,PQ,TRUE,66
4836,PQ,TRUE,66
4837,PQ,TRUE,66
4838,PQ,TRUE,66
4839,PQ,TRUE,66
4840,PQ,TRUE,66
4841,PQ,TRUE,66
4842,PQ,TRUE,66
4843,PQ,TRUE,66
4844,PQ,TRUE,230
4845,PQ,TRUE,230
4846,PQ,TRUE,66
4847,PQ,TRUE,66
4848,PQ,TRUE,66
4849,PQ,TRUE,66
4850,PQ,TRUE,66
4851,PQ,TRUE,66
4852,PQ,TRUE,115
4853,PQ,TRUE,115
4854,PQ,TRUE,115
4855,PQ,TRUE,115
4856,PQ,TRUE,230
4857,PQ,TRUE,230
4858,PQ,TRUE,230
4859,PQ,TRUE,230
4860,PQ,TRUE,115
4861,PQ,TRUE,115
4862,PQ,TRUE,500
4863,PQ,TRUE,500
4864,PQ,TRUE,500
4865,PQ,TRUE,230
4866,PQ,TRUE,500
4867,PQ,TRUE,230
4868,PQ,TRUE,230
4869,PQ,TRUE,230
4870,PQ,TRUE,230
4871,PQ,TRUE,230
4872,PQ,TRUE,230
4873,PQ,TRUE,230
4874,PQ,TRUE,230
4875,PQ,TRUE,230
4876,PQ,TRUE,230
4877,PQ,TRUE,115
4878,PQ,TRUE,230
4879,PQ,TRUE,230
4880,PQ,TRUE,230
4881,PQ,TRUE,230
4882,PQ,TRUE,230
4883,PQ,TRUE,230
4884,PQ,TRUE,230
4885,PQ,TRUE,230
4886,PQ,TRUE,230
4887,PQ,TRUE,230
4888,PQ,TRUE,115
4889,PQ,TRUE,66
4890,PQ,TRUE,66
4891,PQ,TRUE,66
4892,PQ,TRUE,66
4893,PQ,TRUE,66
4894,PQ,TRUE,66
4895,PQ,TRUE,66
4896,PQ,TRUE,66
4897,PQ,TRUE,66
4898,PQ,TRUE,66
4899,PQ,TRUE,66
4900,PQ,TRUE,66
4901,PQ,TRUE,66
4902,PQ,TRUE,66
4903,PQ,TRUE,66
4904,PQ,TRUE,66
4905,PQ,TRUE,66
4906,PQ,TRUE,66
4907,PQ,TRUE,66
4908,PQ,TRUE,66
4909,PQ,TRUE,66
4910,PQ,TRUE,66
4911,PQ,TRUE,115
4912,PQ,TRUE,66
4913,PQ,TRUE,66
4914,PQ,TRUE,115
4915,PQ,TRUE,66
4916,PQ,TRUE,66
4917,PQ,TRUE,115
4918,PQ,TRUE,115
4919,PQ,TRUE,115
4920,PQ,TRUE,115
4921,PQ,TRUE,115
4922,PQ,TRUE,66
4923,PQ,TRUE,66
4924,PQ,TRUE,66
4925,PQ,TRUE,66
4926,PQ,TRUE,66
4927,PQ,TRUE,66
4928,PQ,TRUE,66
4929,PQ,TRUE,66
4930,PQ,TRUE,66
4931,PQ,TRUE,66
4932,PQ,TRUE,66
4933,PQ,TRUE,66
4934,PQ,TRUE,66
4935,PQ,TRUE,66
4936,PQ,TRUE,66
4937,PQ,TRUE,66
4938,PQ,TRUE,66
4939,PQ,TRUE,66
4940,PQ,TRUE,66
4941,PQ,TRUE,66
4942,PQ,TRUE,66
4943,PQ,TRUE,66
4944,PQ,TRUE,66
4945,PQ,TRUE,66
4946,PQ,TRUE,66
4947,PQ,TRUE,66
4948,PQ,TRUE,66
4949,PQ,TRUE,66
4950,PQ,TRUE,66
4951,PQ,TRUE,66
4952,PQ,TRUE,66
4953,PQ,TRUE,66
4954,PQ,TRUE,66
4955,PQ,TRUE,66
4956,PQ,TRUE,66
4957,PQ,TRUE,66
4958,PQ,TRUE,66
4959,PQ,TRUE,66
4960,PQ,TRUE,66
4961,PQ,TRUE,66
4962,PQ,TRUE,66
4963,PQ,TRUE,66
4964,PQ,TRUE,66
4965,PQ,TRUE,66
4966,PQ,TRUE,66
4967,PQ,TRUE,66
4968,PQ,TRUE,66
4969,PQ,TRUE,66
4970,PQ,TRUE,66
4971,PQ,TRUE,66
4972,PQ,TRUE,66
4973,PQ,TRUE,66
4974,PQ,TRUE,66
4975,PQ,TRUE,66
4976,PQ,TRUE,66
4977,PQ,TRUE,66
4978,PQ,TRUE,66
4979,PQ,TRUE,66
4980,PQ,TRUE,66
4981,PQ,TRUE,66
4982,PQ,TRUE,66
4983,PQ,TRUE,66
4984,PQ,TRUE,66
4985,PQ,TRUE,66
4986,PQ,TRUE,66
4987,PQ,TRUE,66
4988,PQ,TRUE,66
4989,PQ,TRUE,66
4990,PQ,TRUE,66
4991,PQ,TRUE,66
4992,PQ,TRUE,66
4993,PQ,TRUE,66
4994,PQ,TRUE,66
4995,PQ,TRUE,66
4996,PQ,TRUE,66
4997,PQ,TRUE,66
4998,PQ,TRUE,66
4999,PQ,TRUE,66
5000,PQ,TRUE,66
5001,PQ,TRUE,66
5002,PQ,TRUE,66
5003,PQ,TRUE,66
5004,PQ,TRUE,66
5005,PQ,TRUE,66
5006,PQ,TRUE,66
5007,PQ,TRUE,66
5008,PQ,TRUE,66
5009,PQ,TRUE,66
5010,PQ,TRUE,66
5011,PQ,TRUE,66
5012,PQ,TRUE,66
5013,PQ,TRUE,66
5014,PQ,TRUE,66
5015,PQ,TRUE,66
5016,PQ,TRUE,66
5017,PQ,TRUE,66
5018,PQ,TRUE,66
5019,PQ,TRUE,66
5020,PQ,TRUE,66
5021,PQ,TRUE,66
5022,PQ,TRUE,66
5023,PQ,TRUE,66
5024,PQ,TRUE,66
5025,PQ,TRUE,66
5026,PQ,TRUE,66
5027,PQ,TRUE,66
5028,PQ,TRUE,66
5029,PQ,TRUE,66
5030,PQ,TRUE,66
5031,PQ,TRUE,66
5032,PQ,TRUE,66
5033,PQ,TRUE,66
5034,PQ,TRUE,66
5035,PQ,TRUE,66
5036,PQ,TRUE,66
5037,PQ,TRUE,66
5038,PQ,TRUE,66
5039,PQ,TRUE,66
5040,PQ,TRUE,66
5041,PQ,TRUE,66
5042,PQ,TRUE,66
5043,PQ,TRUE,66
5044,PQ,TRUE,66
5045,PQ,TRUE,66
5046,PQ,TRUE,66
5047,PQ,TRUE,66
5048,PQ,TRUE,66
5049,PQ,TRUE,66
5050,PQ,TRUE,66
5051,PQ,TRUE,66
5052,PQ,TRUE,66
5053,PQ,TRUE,66
5054,PQ,TRUE,66
5055,PQ,TRUE,230
5056,PQ,TRUE,66
5057,PQ,TRUE,66
5058,PQ,TRUE,66
5059,PQ,TRUE,66
5060,PQ,TRUE,66
5061,PQ,TRUE,66
5062,PQ,TRUE,66
5063,PQ,TRUE,66
5064,PQ,TRUE,66
5065,PQ,TRUE,66
5066,PQ,TRUE,66
5067,PQ,TRUE,66
5068,PQ,TRUE,66
5069,PQ,TRUE,115
5070,PQ,TRUE,115
5071,PQ,TRUE,66
5072,PQ,TRUE,66
5073,PQ,TRUE,66
5074,PQ,TRUE,66
5075,PQ,TRUE,66
5076,PQ,TRUE,66
5077,PQ,TRUE,66
5078,PQ,TRUE,66
5079,PQ,TRUE,66
5080,PQ,TRUE,66
5081,PQ,TRUE,66
5082,PQ,TRUE,66
5083,PQ,TRUE,66
5084,PQ,TRUE,66
5085,PQ,TRUE,66
5086,PQ,TRUE,66
5087,PQ,TRUE,66
5088,PQ,TRUE,66
