bus,scenario,timepoint,load_MW
48,1,2035-01-01T18:00:00.000000-0800,10.74357109
7649,1,2035-01-01T03:00:00.000000-0800,7.00475945
2138,1,2035-01-01T05:00:00.000000-0800,59.44783945
997,1,2035-01-01T23:00:00.000000-0800,15.66660715
8405,1,2035-01-01T08:00:00.000000-0800,4.843928119
2329,1,2035-01-01T05:00:00.000000-0800,11.82482185
1207,1,2035-01-01T00:00:00.000000-0800,9.990559053
8512,1,2035-01-01T05:00:00.000000-0800,2.13870656
2160,1,2035-01-01T08:00:00.000000-0800,27.05410092
2369,1,2035-01-01T23:00:00.000000-0800,36.52097136
240,1,2035-01-01T03:00:00.000000-0800,41.95028562
1457,1,2035-01-01T02:00:00.000000-0800,5.089498144
7918,1,2035-01-01T06:00:00.000000-0800,14.32392108
8846,1,2035-01-01T15:00:00.000000-0800,0.58457495
1407,1,2035-01-01T10:00:00.000000-0800,1.925523893
1892,1,2035-01-01T10:00:00.000000-0800,0.495906953
600,1,2035-01-01T10:00:00.000000-0800,5.932810857
917,1,2035-01-01T21:00:00.000000-0800,0.174432795
7982,1,2035-01-01T13:00:00.000000-0800,8.058209339
798,1,2035-01-01T11:00:00.000000-0800,10.43998592
2174,1,2035-01-01T17:00:00.000000-0800,39.15259196
7773,1,2035-01-01T18:00:00.000000-0800,2.139889896
1521,1,2035-01-01T22:00:00.000000-0800,26.34506888
1303,1,2035-01-01T01:00:00.000000-0800,0.10348003
63,1,2035-01-01T11:00:00.000000-0800,2.803685
903,1,2035-01-01T07:00:00.000000-0800,4.016233121
77,1,2035-01-01T10:00:00.000000-0800,20.987481
140,1,2035-01-01T00:00:00.000000-0800,9.714939646
1244,1,2035-01-01T13:00:00.000000-0800,30.9567005
857,1,2035-01-01T20:00:00.000000-0800,1.606760372
1169,1,2035-01-01T11:00:00.000000-0800,5.235798629
1512,1,2035-01-01T02:00:00.000000-0800,31.09405876
7772,1,2035-01-01T21:00:00.000000-0800,0.77300433
452,1,2035-01-01T08:00:00.000000-0800,51.90975976
2186,1,2035-01-01T10:00:00.000000-0800,85.83891207
1529,1,2035-01-01T20:00:00.000000-0800,4.127011514
7951,1,2035-01-01T15:00:00.000000-0800,7.170101333
1782,1,2035-01-01T04:00:00.000000-0800,7.073083
1307,1,2035-01-01T18:00:00.000000-0800,0.031686998
1452,1,2035-01-01T06:00:00.000000-0800,18.48785191
7956,1,2035-01-01T20:00:00.000000-0800,34.00048017
542,1,2035-01-01T18:00:00.000000-0800,16.54712567
415,1,2035-01-01T00:00:00.000000-0800,20.64441034
1438,1,2035-01-01T14:00:00.000000-0800,1.1244711
887,1,2035-01-01T22:00:00.000000-0800,8.420545448
510,1,2035-01-01T02:00:00.000000-0800,13.76157772
8121,1,2035-01-01T01:00:00.000000-0800,1.085853451
464,1,2035-01-01T07:00:00.000000-0800,13.825974
822,1,2035-01-01T22:00:00.000000-0800,10.09239617
1875,1,2035-01-01T05:00:00.000000-0800,1.654778488
7914,1,2035-01-01T12:00:00.000000-0800,16.37286159
2287,1,2035-01-01T01:00:00.000000-0800,30.69235795
1060,1,2035-01-01T07:00:00.000000-0800,26.24067686
1638,1,2035-01-01T09:00:00.000000-0800,3.7839465
1357,1,2035-01-01T05:00:00.000000-0800,7.350569581
1114,1,2035-01-01T04:00:00.000000-0800,22.14747082
2110,1,2035-01-01T16:00:00.000000-0800,0.488187792
1562,1,2035-01-01T06:00:00.000000-0800,6.09555576
1819,1,2035-01-01T20:00:00.000000-0800,1.774727513
1035,1,2035-01-01T08:00:00.000000-0800,11.27688743
77,1,2035-01-01T21:00:00.000000-0800,11.63567215
1754,1,2035-01-01T01:00:00.000000-0800,1.738403153
1125,1,2035-01-01T08:00:00.000000-0800,0.631059189
1086,1,2035-01-01T03:00:00.000000-0800,4.313162002
8001,1,2035-01-01T14:00:00.000000-0800,0.65510406
7802,1,2035-01-01T15:00:00.000000-0800,8.977412088
2136,1,2035-01-01T13:00:00.000000-0800,17.25560911
1276,1,2035-01-01T20:00:00.000000-0800,1.495138719
454,1,2035-01-01T19:00:00.000000-0800,2.505532162
1901,1,2035-01-01T04:00:00.000000-0800,4.500913101
244,1,2035-01-01T04:00:00.000000-0800,29.56675794
2077,1,2035-01-01T23:00:00.000000-0800,13.6424204
1458,1,2035-01-01T05:00:00.000000-0800,3.527151153
1504,1,2035-01-01T13:00:00.000000-0800,3.394662499
1514,1,2035-01-01T03:00:00.000000-0800,14.35568406
1754,1,2035-01-01T03:00:00.000000-0800,1.757822218
1995,1,2035-01-01T08:00:00.000000-0800,2.449385744
155,1,2035-01-01T15:00:00.000000-0800,19.57915107
1101,1,2035-01-01T00:00:00.000000-0800,32.93262155
7659,1,2035-01-01T16:00:00.000000-0800,21.02052093
165,1,2035-01-01T01:00:00.000000-0800,0.66684845
968,1,2035-01-01T14:00:00.000000-0800,3.749646238
202,1,2035-01-01T04:00:00.000000-0800,1.1294971
2036,1,2035-01-01T07:00:00.000000-0800,28.0147598
944,1,2035-01-01T04:00:00.000000-0800,6.455908256
2064,1,2035-01-01T12:00:00.000000-0800,19.08131342
346,1,2035-01-01T15:00:00.000000-0800,27.80345139
1103,1,2035-01-01T20:00:00.000000-0800,30.46493418
973,1,2035-01-01T15:00:00.000000-0800,22.31344244
497,1,2035-01-01T16:00:00.000000-0800,0.842671731
1293,1,2035-01-01T22:00:00.000000-0800,0.015668001
7822,1,2035-01-01T07:00:00.000000-0800,0.985871799
1188,1,2035-01-01T20:00:00.000000-0800,19.11232527
767,1,2035-01-01T14:00:00.000000-0800,0.32017435
1653,1,2035-01-01T08:00:00.000000-0800,7.833880612
1017,1,2035-01-01T16:00:00.000000-0800,0.18387401
1996,1,2035-01-01T21:00:00.000000-0800,0.99971134
2101,1,2035-01-01T05:00:00.000000-0800,10.25991861
1102,1,2035-01-01T16:00:00.000000-0800,10.11951837
894,1,2035-01-01T11:00:00.000000-0800,15.46619331
866,1,2035-01-01T15:00:00.000000-0800,2.86013584
1072,1,2035-01-01T04:00:00.000000-0800,31.47111343
1752,1,2035-01-01T10:00:00.000000-0800,2.641986171
943,1,2035-01-01T03:00:00.000000-0800,1.83596585
8572,1,2035-01-01T21:00:00.000000-0800,10.72328858
2025,1,2035-01-01T04:00:00.000000-0800,12.49439057
689,1,2035-01-01T08:00:00.000000-0800,13.17784835
8316,1,2035-01-01T11:00:00.000000-0800,9.406899669
8692,1,2035-01-01T15:00:00.000000-0800,3.648566117
1903,1,2035-01-01T19:00:00.000000-0800,0.231097943
2065,1,2035-01-01T01:00:00.000000-0800,8.656541356
431,1,2035-01-01T09:00:00.000000-0800,18.15887916
2330,1,2035-01-01T06:00:00.000000-0800,0.0984538
1434,1,2035-01-01T15:00:00.000000-0800,0.12313772
598,1,2035-01-01T17:00:00.000000-0800,1.157401027
2148,1,2035-01-01T19:00:00.000000-0800,2.884790054
7659,1,2035-01-01T14:00:00.000000-0800,4.388409035
1947,1,2035-01-01T12:00:00.000000-0800,14.26538769
616,1,2035-01-01T15:00:00.000000-0800,0.04773547
2050,1,2035-01-01T17:00:00.000000-0800,22.98923536
945,1,2035-01-01T07:00:00.000000-0800,0.920797709
8662,1,2035-01-01T13:00:00.000000-0800,1.848760057
2151,1,2035-01-01T22:00:00.000000-0800,1.392243431
1790,1,2035-01-01T22:00:00.000000-0800,4.043781471
833,1,2035-01-01T14:00:00.000000-0800,0.001649
2140,1,2035-01-01T07:00:00.000000-0800,62.53001844
1020,1,2035-01-01T09:00:00.000000-0800,8.076975675
1270,1,2035-01-01T10:00:00.000000-0800,26.76186985
1066,1,2035-01-01T12:00:00.000000-0800,44.95931912
1718,1,2035-01-01T04:00:00.000000-0800,0.00024
2059,1,2035-01-01T17:00:00.000000-0800,6.506928525
1010,1,2035-01-01T19:00:00.000000-0800,64.39729295
2136,1,2035-01-01T19:00:00.000000-0800,13.97592816
7636,1,2035-01-01T21:00:00.000000-0800,7.910684624
1407,1,2035-01-01T04:00:00.000000-0800,1.219877146
1906,1,2035-01-01T23:00:00.000000-0800,18.68537352
2078,1,2035-01-01T13:00:00.000000-0800,10.73953025
428,1,2035-01-01T17:00:00.000000-0800,0.400503648
771,1,2035-01-01T21:00:00.000000-0800,11.47529716
2183,1,2035-01-01T20:00:00.000000-0800,0.705894765
2032,1,2035-01-01T04:00:00.000000-0800,14.0377052
1487,1,2035-01-01T04:00:00.000000-0800,4.590664008
291,1,2035-01-01T09:00:00.000000-0800,53.09404097
1482,1,2035-01-01T05:00:00.000000-0800,19.16120298
7675,1,2035-01-01T05:00:00.000000-0800,6.162492363
8561,1,2035-01-01T06:00:00.000000-0800,0.4961037
502,1,2035-01-01T08:00:00.000000-0800,10.27552485
2176,1,2035-01-01T02:00:00.000000-0800,3.307559089
2157,1,2035-01-01T01:00:00.000000-0800,32.60277115
2228,1,2035-01-01T14:00:00.000000-0800,20.83744348
11,1,2035-01-01T11:00:00.000000-0800,4.958445199
8704,1,2035-01-01T22:00:00.000000-0800,9.016182
8111,1,2035-01-01T03:00:00.000000-0800,1.22899178
2154,1,2035-01-01T11:00:00.000000-0800,22.24624868
2403,1,2035-01-01T11:00:00.000000-0800,15.26281753
8254,1,2035-01-01T15:00:00.000000-0800,0.538283839
8073,1,2035-01-01T21:00:00.000000-0800,1.8306385
1751,1,2035-01-01T11:00:00.000000-0800,0.180729558
1703,1,2035-01-01T01:00:00.000000-0800,4.424048452
836,1,2035-01-01T15:00:00.000000-0800,6.712895521
2390,1,2035-01-01T00:00:00.000000-0800,0.412914081
1747,1,2035-01-01T04:00:00.000000-0800,1.1422686
1419,1,2035-01-01T23:00:00.000000-0800,0.9469634
615,1,2035-01-01T20:00:00.000000-0800,2.867726859
740,1,2035-01-01T06:00:00.000000-0800,9.662485786
8227,1,2035-01-01T01:00:00.000000-0800,10.73577228
589,1,2035-01-01T10:00:00.000000-0800,3.488578482
7661,1,2035-01-01T13:00:00.000000-0800,0.902402085
8074,1,2035-01-01T21:00:00.000000-0800,18.77423635
1662,1,2035-01-01T13:00:00.000000-0800,0.021217934
7660,1,2035-01-01T17:00:00.000000-0800,2.288754735
1761,1,2035-01-01T03:00:00.000000-0800,4.763248844
2185,1,2035-01-01T06:00:00.000000-0800,136.5734136
1581,1,2035-01-01T21:00:00.000000-0800,13.01214515
2076,1,2035-01-01T13:00:00.000000-0800,35.50846407
2280,1,2035-01-01T17:00:00.000000-0800,11.26634235
199,1,2035-01-01T19:00:00.000000-0800,4.217353007
2034,1,2035-01-01T19:00:00.000000-0800,1.302396668
1451,1,2035-01-01T17:00:00.000000-0800,3.649352462
403,1,2035-01-01T10:00:00.000000-0800,10.2051037
548,1,2035-01-01T23:00:00.000000-0800,14.98148584
889,1,2035-01-01T05:00:00.000000-0800,7.56439484
8761,1,2035-01-01T07:00:00.000000-0800,0.105662704
1513,1,2035-01-01T03:00:00.000000-0800,21.67718022
1086,1,2035-01-01T00:00:00.000000-0800,7.256072629
8356,1,2035-01-01T16:00:00.000000-0800,32.80354122
7954,1,2035-01-01T00:00:00.000000-0800,26.80596944
7942,1,2035-01-01T02:00:00.000000-0800,0.505689719
8851,1,2035-01-01T17:00:00.000000-0800,1.804986005
2271,1,2035-01-01T01:00:00.000000-0800,3.869967148
830,1,2035-01-01T00:00:00.000000-0800,6.886652735
426,1,2035-01-01T23:00:00.000000-0800,50.67660623
2307,1,2035-01-01T18:00:00.000000-0800,38.6068746
8159,1,2035-01-01T16:00:00.000000-0800,11.97782774
1805,1,2035-01-01T13:00:00.000000-0800,41.74853018
2038,1,2035-01-01T06:00:00.000000-0800,3.278567579
1334,1,2035-01-01T04:00:00.000000-0800,1.4845131
1165,1,2035-01-01T05:00:00.000000-0800,0.444718153
856,1,2035-01-01T05:00:00.000000-0800,5.949046206
1073,1,2035-01-01T03:00:00.000000-0800,10.57515214
1397,1,2035-01-01T10:00:00.000000-0800,10.51352912
1069,1,2035-01-01T20:00:00.000000-0800,12.65356004
1334,1,2035-01-01T02:00:00.000000-0800,1.7835829
8764,1,2035-01-01T03:00:00.000000-0800,1.182927294
1623,1,2035-01-01T09:00:00.000000-0800,23.33350417
7913,1,2035-01-01T14:00:00.000000-0800,121.6551981
1428,1,2035-01-01T13:00:00.000000-0800,24.97678884
7851,1,2035-01-01T02:00:00.000000-0800,2.205906549
119,1,2035-01-01T23:00:00.000000-0800,3.794735461
587,1,2035-01-01T15:00:00.000000-0800,3.843301015
972,1,2035-01-01T02:00:00.000000-0800,7.073199909
404,1,2035-01-01T17:00:00.000000-0800,14.99049124
8541,1,2035-01-01T07:00:00.000000-0800,15.68460131
2056,1,2035-01-01T23:00:00.000000-0800,2.731677564
8763,1,2035-01-01T23:00:00.000000-0800,0.023063842
378,1,2035-01-01T19:00:00.000000-0800,20.05641975
17,1,2035-01-01T22:00:00.000000-0800,43.0084841
7840,1,2035-01-01T05:00:00.000000-0800,0.290651753
8460,1,2035-01-01T00:00:00.000000-0800,1.077791734
8074,1,2035-01-01T07:00:00.000000-0800,25.25295404
791,1,2035-01-01T17:00:00.000000-0800,6.975404854
1722,1,2035-01-01T08:00:00.000000-0800,0.015340737
231,1,2035-01-01T12:00:00.000000-0800,0.002651
2013,1,2035-01-01T21:00:00.000000-0800,4.784890746
1288,1,2035-01-01T05:00:00.000000-0800,0.451848405
755,1,2035-01-01T22:00:00.000000-0800,7.323719452
926,1,2035-01-01T09:00:00.000000-0800,0.90447186
1050,1,2035-01-01T17:00:00.000000-0800,13.62441293
1249,1,2035-01-01T17:00:00.000000-0800,13.93836113
514,1,2035-01-01T11:00:00.000000-0800,74.57843354
835,1,2035-01-01T07:00:00.000000-0800,8.95605594
938,1,2035-01-01T12:00:00.000000-0800,10.57731986
706,1,2035-01-01T15:00:00.000000-0800,12.34762877
2122,1,2035-01-01T17:00:00.000000-0800,25.78289606
1958,1,2035-01-01T04:00:00.000000-0800,6.627211949
8196,1,2035-01-01T14:00:00.000000-0800,6.952130653
1273,1,2035-01-01T18:00:00.000000-0800,3.419750898
2380,1,2035-01-01T19:00:00.000000-0800,48.52621905
7806,1,2035-01-01T03:00:00.000000-0800,13.2124159
1134,1,2035-01-01T01:00:00.000000-0800,0.186830808
736,1,2035-01-01T22:00:00.000000-0800,1.325332178
1147,1,2035-01-01T05:00:00.000000-0800,31.36855924
7938,1,2035-01-01T03:00:00.000000-0800,3.6796987
1562,1,2035-01-01T10:00:00.000000-0800,6.903153722
415,1,2035-01-01T08:00:00.000000-0800,22.63925579
8226,1,2035-01-01T10:00:00.000000-0800,90.16404766
998,1,2035-01-01T06:00:00.000000-0800,27.57413283
1894,1,2035-01-01T12:00:00.000000-0800,11.90864404
8125,1,2035-01-01T23:00:00.000000-0800,0.801723119
961,1,2035-01-01T05:00:00.000000-0800,5.024176704
524,1,2035-01-01T01:00:00.000000-0800,2.374165
2179,1,2035-01-01T03:00:00.000000-0800,5.792845394
1143,1,2035-01-01T23:00:00.000000-0800,12.01918336
1701,1,2035-01-01T00:00:00.000000-0800,2.545153829
318,1,2035-01-01T01:00:00.000000-0800,15.68525755
7992,1,2035-01-01T09:00:00.000000-0800,14.68900071
1160,1,2035-01-01T10:00:00.000000-0800,0.016383
1297,1,2035-01-01T09:00:00.000000-0800,0.9785726
1156,1,2035-01-01T00:00:00.000000-0800,6.662377835
8753,1,2035-01-01T10:00:00.000000-0800,11.35587289
1856,1,2035-01-01T16:00:00.000000-0800,4.833198972
1907,1,2035-01-01T06:00:00.000000-0800,37.96278819
1448,1,2035-01-01T15:00:00.000000-0800,20.23038018
65,1,2035-01-01T07:00:00.000000-0800,1.873691221
539,1,2035-01-01T16:00:00.000000-0800,2.894444225
2059,1,2035-01-01T07:00:00.000000-0800,5.912947078
735,1,2035-01-01T22:00:00.000000-0800,2.5532607
1102,1,2035-01-01T13:00:00.000000-0800,3.032066331
1125,1,2035-01-01T22:00:00.000000-0800,1.095876921
600,1,2035-01-01T06:00:00.000000-0800,4.298993416
1444,1,2035-01-01T16:00:00.000000-0800,0.008456768
1792,1,2035-01-01T01:00:00.000000-0800,12.28215705
283,1,2035-01-01T06:00:00.000000-0800,28.01943872
57,1,2035-01-01T06:00:00.000000-0800,8.320274
1357,1,2035-01-01T00:00:00.000000-0800,7.082320421
1209,1,2035-01-01T16:00:00.000000-0800,10.31342587
1527,1,2035-01-01T00:00:00.000000-0800,14.90521149
1006,1,2035-01-01T19:00:00.000000-0800,53.25009689
1372,1,2035-01-01T20:00:00.000000-0800,8.522325377
1980,1,2035-01-01T04:00:00.000000-0800,59.55616525
591,1,2035-01-01T11:00:00.000000-0800,2.7153003
2352,1,2035-01-01T04:00:00.000000-0800,0.639833983
433,1,2035-01-01T20:00:00.000000-0800,6.102836142
380,1,2035-01-01T08:00:00.000000-0800,37.65636012
1259,1,2035-01-01T01:00:00.000000-0800,53.29961963
2252,1,2035-01-01T07:00:00.000000-0800,9.920936556
468,1,2035-01-01T14:00:00.000000-0800,34.55855761
1080,1,2035-01-01T04:00:00.000000-0800,4.269829933
1451,1,2035-01-01T18:00:00.000000-0800,3.49218028
600,1,2035-01-01T07:00:00.000000-0800,4.678937797
1219,1,2035-01-01T01:00:00.000000-0800,1.499473542
8116,1,2035-01-01T05:00:00.000000-0800,1.543856818
2072,1,2035-01-01T07:00:00.000000-0800,7.919755384
7715,1,2035-01-01T16:00:00.000000-0800,42.49546407
71,1,2035-01-01T23:00:00.000000-0800,1.384898072
837,1,2035-01-01T08:00:00.000000-0800,5.398629295
131,1,2035-01-01T09:00:00.000000-0800,1.5417463
8328,1,2035-01-01T00:00:00.000000-0800,0.037780003
7947,1,2035-01-01T18:00:00.000000-0800,2.505736725
1626,1,2035-01-01T00:00:00.000000-0800,3.046943109
2127,1,2035-01-01T03:00:00.000000-0800,22.37197489
1820,1,2035-01-01T23:00:00.000000-0800,0.129553765
827,1,2035-01-01T00:00:00.000000-0800,0.054341
875,1,2035-01-01T07:00:00.000000-0800,4.535902563
8225,1,2035-01-01T01:00:00.000000-0800,68.04984981
1415,1,2035-01-01T10:00:00.000000-0800,0.6103581
1609,1,2035-01-01T14:00:00.000000-0800,7.042305452
843,1,2035-01-01T22:00:00.000000-0800,5.965637372
1905,1,2035-01-01T20:00:00.000000-0800,13.98809317
2311,1,2035-01-01T05:00:00.000000-0800,0.061451949
1466,1,2035-01-01T12:00:00.000000-0800,14.46211199
1355,1,2035-01-01T17:00:00.000000-0800,1.325502146
439,1,2035-01-01T08:00:00.000000-0800,38.44506443
1281,1,2035-01-01T18:00:00.000000-0800,4.272668028
1722,1,2035-01-01T23:00:00.000000-0800,0.034276997
7885,1,2035-01-01T07:00:00.000000-0800,4.426312551
207,1,2035-01-01T16:00:00.000000-0800,1.229449248
491,1,2035-01-01T23:00:00.000000-0800,0.480409396
580,1,2035-01-01T21:00:00.000000-0800,29.45694277
870,1,2035-01-01T12:00:00.000000-0800,9.654819147
425,1,2035-01-01T02:00:00.000000-0800,16.95611167
1629,1,2035-01-01T16:00:00.000000-0800,0.34300134
108,1,2035-01-01T03:00:00.000000-0800,51.85842554
1230,1,2035-01-01T03:00:00.000000-0800,5.554251902
1213,1,2035-01-01T13:00:00.000000-0800,32.00871496
396,1,2035-01-01T22:00:00.000000-0800,33.74323467
227,1,2035-01-01T19:00:00.000000-0800,7.865098726
327,1,2035-01-01T04:00:00.000000-0800,6.1231887
1807,1,2035-01-01T10:00:00.000000-0800,10.67608595
1130,1,2035-01-01T13:00:00.000000-0800,128.9929433
2181,1,2035-01-01T14:00:00.000000-0800,17.41722956
8629,1,2035-01-01T02:00:00.000000-0800,8.577511236
1821,1,2035-01-01T13:00:00.000000-0800,26.6656428
740,1,2035-01-01T00:00:00.000000-0800,11.1914971
640,1,2035-01-01T19:00:00.000000-0800,26.87966154
8113,1,2035-01-01T20:00:00.000000-0800,23.35220643
331,1,2035-01-01T21:00:00.000000-0800,16.37667647
550,1,2035-01-01T03:00:00.000000-0800,11.85762678
1944,1,2035-01-01T03:00:00.000000-0800,11.38631548
2055,1,2035-01-01T04:00:00.000000-0800,6.165523675
1991,1,2035-01-01T09:00:00.000000-0800,17.00184604
1021,1,2035-01-01T03:00:00.000000-0800,26.16477963
501,1,2035-01-01T09:00:00.000000-0800,16.39750884
1700,1,2035-01-01T03:00:00.000000-0800,3.147754754
8223,1,2035-01-01T19:00:00.000000-0800,0.1097167
719,1,2035-01-01T18:00:00.000000-0800,39.68215668
1175,1,2035-01-01T11:00:00.000000-0800,1.873943735
2098,1,2035-01-01T19:00:00.000000-0800,14.0104771
598,1,2035-01-01T00:00:00.000000-0800,1.429766522
1592,1,2035-01-01T00:00:00.000000-0800,4.350738077
7982,1,2035-01-01T19:00:00.000000-0800,7.217298522
960,1,2035-01-01T12:00:00.000000-0800,11.92233731
2063,1,2035-01-01T11:00:00.000000-0800,38.91476757
442,1,2035-01-01T13:00:00.000000-0800,5.870374963
1513,1,2035-01-01T07:00:00.000000-0800,25.74869029
8052,1,2035-01-01T04:00:00.000000-0800,1.3121895
8405,1,2035-01-01T17:00:00.000000-0800,6.761486422
1319,1,2035-01-01T00:00:00.000000-0800,0.5420775
2012,1,2035-01-01T00:00:00.000000-0800,5.512816644
8808,1,2035-01-01T20:00:00.000000-0800,12.809488
1706,1,2035-01-01T17:00:00.000000-0800,0.003446
185,1,2035-01-01T22:00:00.000000-0800,0.30453793
1649,1,2035-01-01T05:00:00.000000-0800,3.721782471
2114,1,2035-01-01T05:00:00.000000-0800,0.288244216
8100,1,2035-01-01T05:00:00.000000-0800,0.863869817
540,1,2035-01-01T14:00:00.000000-0800,5.70787046
8121,1,2035-01-01T00:00:00.000000-0800,1.347719377
71,1,2035-01-01T20:00:00.000000-0800,1.650900674
60,1,2035-01-01T21:00:00.000000-0800,1.094498299
2384,1,2035-01-01T06:00:00.000000-0800,10.70009158
2000,1,2035-01-01T17:00:00.000000-0800,0.836087603
2214,1,2035-01-01T11:00:00.000000-0800,9.921384908
356,1,2035-01-01T09:00:00.000000-0800,43.70709007
1865,1,2035-01-01T02:00:00.000000-0800,9.12514104
2246,1,2035-01-01T15:00:00.000000-0800,35.60144763
121,1,2035-01-01T09:00:00.000000-0800,0.037880592
844,1,2035-01-01T23:00:00.000000-0800,4.982787588
1222,1,2035-01-01T03:00:00.000000-0800,5.258317785
1121,1,2035-01-01T12:00:00.000000-0800,25.79577299
2057,1,2035-01-01T05:00:00.000000-0800,8.845659316
1914,1,2035-01-01T10:00:00.000000-0800,10.30637338
201,1,2035-01-01T16:00:00.000000-0800,4.314545393
7643,1,2035-01-01T10:00:00.000000-0800,3.176690429
1493,1,2035-01-01T21:00:00.000000-0800,12.33782053
8196,1,2035-01-01T10:00:00.000000-0800,7.230043627
2168,1,2035-01-01T03:00:00.000000-0800,22.35171266
524,1,2035-01-01T00:00:00.000000-0800,2.7581235
1291,1,2035-01-01T13:00:00.000000-0800,2.336881744
1645,1,2035-01-01T23:00:00.000000-0800,0.786523057
8415,1,2035-01-01T13:00:00.000000-0800,1.482475097
1603,1,2035-01-01T18:00:00.000000-0800,23.02944312
579,1,2035-01-01T15:00:00.000000-0800,1.530582936
8684,1,2035-01-01T20:00:00.000000-0800,0.49901413
1831,1,2035-01-01T23:00:00.000000-0800,0.012794001
72,1,2035-01-01T10:00:00.000000-0800,13.7790107
875,1,2035-01-01T15:00:00.000000-0800,3.873848786
8332,1,2035-01-01T08:00:00.000000-0800,3.984647535
1945,1,2035-01-01T08:00:00.000000-0800,18.1527403
977,1,2035-01-01T12:00:00.000000-0800,16.20807962
33,1,2035-01-01T20:00:00.000000-0800,6.462544881
7840,1,2035-01-01T04:00:00.000000-0800,0.292745354
181,1,2035-01-01T07:00:00.000000-0800,4.986485254
1947,1,2035-01-01T09:00:00.000000-0800,12.73595536
8688,1,2035-01-01T07:00:00.000000-0800,36.08353843
2404,1,2035-01-01T13:00:00.000000-0800,11.69819448
1809,1,2035-01-01T21:00:00.000000-0800,13.11651271
