name,kv,type,lat,lon,slack
930,66,substation,-1,-1,0
931,66,substation,-1,-1,0
932,66,substation,-1,-1,0
933,66,substation,-1,-1,0
934,66,substation,-1,-1,0
935,66,substation,-1,-1,0
936,66,substation,-1,-1,0
937,66,substation,-1,-1,0
938,66,substation,-1,-1,0
939,66,substation,-1,-1,0
940,66,substation,-1,-1,0
941,66,substation,-1,-1,0
942,66,substation,-1,-1,0
943,66,substation,-1,-1,0
944,66,substation,-1,-1,0
945,66,substation,-1,-1,0
946,66,substation,-1,-1,0
947,66,substation,-1,-1,0
948,66,substation,-1,-1,0
949,66,substation,-1,-1,0
950,66,substation,-1,-1,0
951,66,substation,-1,-1,0
952,66,substation,-1,-1,0
953,66,substation,-1,-1,0
954,66,substation,-1,-1,0
955,66,substation,-1,-1,0
956,66,substation,-1,-1,0
957,66,substation,-1,-1,0
958,66,substation,-1,-1,0
959,66,substation,-1,-1,0
960,66,substation,-1,-1,0
961,66,substation,-1,-1,0
962,230,substation,-1,-1,0
963,66,substation,-1,-1,0
964,66,substation,-1,-1,0
965,66,substation,-1,-1,0
966,66,substation,-1,-1,0
967,66,substation,-1,-1,0
968,66,substation,-1,-1,0
969,66,substation,-1,-1,0
970,66,substation,-1,-1,0
971,66,substation,-1,-1,0
972,66,substation,-1,-1,0
973,66,substation,-1,-1,0
974,66,substation,-1,-1,0
975,66,substation,-1,-1,0
976,66,substation,-1,-1,0
977,66,substation,-1,-1,0
978,66,substation,-1,-1,0
979,66,substation,-1,-1,0
980,66,substation,-1,-1,0
981,66,substation,-1,-1,0
982,66,substation,-1,-1,0
983,66,substation,-1,-1,0
984,66,substation,-1,-1,0
985,66,substation,-1,-1,0
986,66,substation,-1,-1,0
987,66,substation,-1,-1,0
988,230,substation,-1,-1,0
989,66,substation,-1,-1,0
990,66,substation,-1,-1,0
991,66,substation,-1,-1,0
992,115,substation,-1,-1,0
993,115,substation,-1,-1,0
994,66,substation,-1,-1,0
995,66,substation,-1,-1,0
996,66,substation,-1,-1,0
997,66,substation,-1,-1,0
998,115,substation,-1,-1,0
999,66,substation,-1,-1,0
1000,66,substation,-1,-1,0
1001,66,substation,-1,-1,0
1002,66,substation,-1,-1,0
1003,66,substation,-1,-1,0
1004,66,substation,-1,-1,0
1005,115,substation,-1,-1,0
1006,66,substation,-1,-1,0
1007,66,substation,-1,-1,0
1008,66,substation,-1,-1,0
1009,66,substation,-1,-1,0
1010,66,substation,-1,-1,0
1011,66,substation,-1,-1,0
1012,115,substation,-1,-1,0
1013,115,substation,-1,-1,0
1014,66,substation,-1,-1,0
1015,66,substation,-1,-1,0
1016,66,substation,-1,-1,0
1017,66,substation,-1,-1,0
1018,66,substation,-1,-1,0
1019,115,substation,-1,-1,0
1020,115,substation,-1,-1,0
1021,66,substation,-1,-1,0
1022,66,substation,-1,-1,0
1023,115,substation,-1,-1,0
1024,66,substation,-1,-1,0
1025,115,substation,-1,-1,0
1026,66,substation,-1,-1,0
1027,230,substation,-1,-1,0
1028,66,substation,-1,-1,0
1029,66,substation,-1,-1,0
1030,115,substation,-1,-1,0
1031,66,substation,-1,-1,0
1032,66,substation,-1,-1,0
1033,115,substation,-1,-1,0
1034,115,substation,-1,-1,0
1035,66,substation,-1,-1,0
1036,66,substation,-1,-1,0
1037,66,substation,-1,-1,0
1038,115,substation,-1,-1,0
1039,66,substation,-1,-1,0
1040,66,substation,-1,-1,0
1041,66,substation,-1,-1,0
1042,115,substation,-1,-1,0
1043,115,substation,-1,-1,0
1044,66,substation,-1,-1,0
1045,66,substation,-1,-1,0
1046,66,substation,-1,-1,0
1047,66,substation,-1,-1,0
1048,230,substation,-1,-1,0
1049,66,substation,-1,-1,0
1050,66,substation,-1,-1,0
1051,66,substation,-1,-1,0
1052,66,substation,-1,-1,0
1053,66,substation,-1,-1,0
1054,66,substation,-1,-1,0
1055,66,substation,-1,-1,0
1056,115,substation,-1,-1,0
1057,115,substation,-1,-1,0
1058,115,substation,-1,-1,0
1059,66,substation,-1,-1,0
1060,66,substation,-1,-1,0
1061,115,substation,-1,-1,0
1062,66,substation,-1,-1,0
1063,66,substation,-1,-1,0
1064,66,substation,-1,-1,0
1065,66,substation,-1,-1,0
1066,66,substation,-1,-1,0
1067,66,substation,-1,-1,0
1068,230,substation,-1,-1,0
1069,66,substation,-1,-1,0
1070,66,substation,-1,-1,0
1071,66,substation,-1,-1,0
1072,66,substation,-1,-1,0
1073,66,substation,-1,-1,0
1074,66,substation,-1,-1,0
1075,66,substation,-1,-1,0
1076,66,substation,-1,-1,0
1077,66,substation,-1,-1,0
1078,66,substation,-1,-1,0
1079,66,substation,-1,-1,0
1080,66,substation,-1,-1,0
1081,66,substation,-1,-1,0
1082,66,substation,-1,-1,0
1083,66,substation,-1,-1,0
1084,66,substation,-1,-1,0
1085,66,substation,-1,-1,0
1086,66,substation,-1,-1,0
1087,230,substation,-1,-1,0
1088,66,substation,-1,-1,0
1089,66,substation,-1,-1,0
1090,66,substation,-1,-1,0
1091,66,substation,-1,-1,0
1092,66,substation,-1,-1,0
1093,66,substation,-1,-1,0
1094,66,substation,-1,-1,0
1095,66,substation,-1,-1,0
1096,66,substation,-1,-1,0
1097,66,substation,-1,-1,0
1098,66,substation,-1,-1,0
1099,66,substation,-1,-1,0
1100,66,substation,-1,-1,0
1101,66,substation,-1,-1,0
1102,66,substation,-1,-1,0
1103,230,substation,-1,-1,0
1104,66,substation,-1,-1,0
1105,66,substation,-1,-1,0
1106,66,substation,-1,-1,0
1107,66,substation,-1,-1,0
1108,66,substation,-1,-1,0
1109,66,substation,-1,-1,0
1110,66,substation,-1,-1,0
1111,66,substation,-1,-1,0
1112,66,substation,-1,-1,0
1113,66,substation,-1,-1,0
1114,66,substation,-1,-1,0
1115,66,substation,-1,-1,0
1116,66,substation,-1,-1,0
1117,66,substation,-1,-1,0
1118,66,substation,-1,-1,0
1119,66,substation,-1,-1,0
1120,66,substation,-1,-1,0
1121,66,substation,-1,-1,0
1122,66,substation,-1,-1,0
1123,66,substation,-1,-1,0
1124,66,substation,-1,-1,0
1125,66,substation,-1,-1,0
1126,66,substation,-1,-1,0
1127,115,substation,-1,-1,0
1128,230,substation,-1,-1,0
1129,115,substation,-1,-1,0
1130,115,substation,-1,-1,0
1131,115,substation,-1,-1,0
1132,66,substation,-1,-1,0
1133,115,substation,-1,-1,0
1134,66,substation,-1,-1,0
1135,115,substation,-1,-1,0
1136,115,substation,-1,-1,0
1137,115,substation,-1,-1,0
1138,66,substation,-1,-1,0
1139,115,substation,-1,-1,0
1140,66,substation,-1,-1,0
1141,66,substation,-1,-1,0
1142,66,substation,-1,-1,0
1143,66,substation,-1,-1,0
1144,66,substation,-1,-1,0
1145,66,substation,-1,-1,0
1146,66,substation,-1,-1,0
1147,66,substation,-1,-1,0
1148,66,substation,-1,-1,0
1149,115,substation,-1,-1,0
1150,115,substation,-1,-1,0
1151,66,substation,-1,-1,0
1152,66,substation,-1,-1,0
1153,66,substation,-1,-1,0
1154,115,substation,-1,-1,0
1155,66,substation,-1,-1,0
1156,66,substation,-1,-1,0
1157,66,substation,-1,-1,0
1158,66,substation,-1,-1,0
1159,66,substation,-1,-1,0
1160,66,substation,-1,-1,0
1161,66,substation,-1,-1,0
1162,115,substation,-1,-1,0
1163,66,substation,-1,-1,0
1164,66,substation,-1,-1,0
1165,66,substation,-1,-1,0
1166,66,substation,-1,-1,0
1167,66,substation,-1,-1,0
1168,115,substation,-1,-1,0
1169,66,substation,-1,-1,0
1170,66,substation,-1,-1,0
1171,66,substation,-1,-1,0
1172,66,substation,-1,-1,0
1173,66,substation,-1,-1,0
1174,115,substation,-1,-1,0
1175,66,substation,-1,-1,0
1176,115,substation,-1,-1,0
1177,66,substation,-1,-1,0
1178,66,substation,-1,-1,0
1179,115,substation,-1,-1,0
1180,66,substation,-1,-1,0
1181,66,substation,-1,-1,0
1182,115,substation,-1,-1,0
1183,66,substation,-1,-1,0
1184,66,substation,-1,-1,0
1185,66,substation,-1,-1,0
1186,115,substation,-1,-1,0
1187,66,substation,-1,-1,0
1188,66,substation,-1,-1,0
1189,115,substation,-1,-1,0
1190,115,substation,-1,-1,0
1191,66,substation,-1,-1,0
1192,66,substation,-1,-1,0
1193,115,substation,-1,-1,0
1194,66,substation,-1,-1,0
1195,66,substation,-1,-1,0
1196,66,substation,-1,-1,0
1197,115,substation,-1,-1,0
1198,66,substation,-1,-1,0
1199,66,substation,-1,-1,0
1200,66,substation,-1,-1,0
1201,66,substation,-1,-1,0
1202,115,substation,-1,-1,0
1203,66,substation,-1,-1,0
1204,115,substation,-1,-1,0
1205,66,substation,-1,-1,0
1206,66,substation,-1,-1,0
1207,115,substation,-1,-1,0
1208,66,substation,-1,-1,0
1209,66,substation,-1,-1,0
1210,66,substation,-1,-1,0
1211,115,substation,-1,-1,0
1212,115,substation,-1,-1,0
1213,115,substation,-1,-1,0
1214,115,substation,-1,-1,0
1215,115,substation,-1,-1,0
1216,115,substation,-1,-1,0
1217,115,substation,-1,-1,0
1218,115,substation,-1,-1,0
1219,115,substation,-1,-1,0
1220,66,substation,-1,-1,0
1221,66,substation,-1,-1,0
1222,66,substation,-1,-1,0
1223,66,substation,-1,-1,0
1224,66,substation,-1,-1,0
1225,66,substation,-1,-1,0
1226,66,substation,-1,-1,0
1227,66,substation,-1,-1,0
1228,115,substation,-1,-1,0
1229,115,substation,-1,-1,0
1230,115,substation,-1,-1,0
1231,115,substation,-1,-1,0
1232,66,substation,-1,-1,0
1233,66,substation,-1,-1,0
1234,115,substation,-1,-1,0
1235,66,substation,-1,-1,0
1236,115,substation,-1,-1,0
1237,66,substation,-1,-1,0
1238,115,substation,-1,-1,0
1239,66,substation,-1,-1,0
1240,66,substation,-1,-1,0
1241,66,substation,-1,-1,0
1242,115,substation,-1,-1,0
1243,115,substation,-1,-1,0
1244,115,substation,-1,-1,0
1245,115,substation,-1,-1,0
1246,115,substation,-1,-1,0
1247,115,substation,-1,-1,0
1248,66,substation,-1,-1,0
1249,66,substation,-1,-1,0
1250,115,substation,-1,-1,0
1251,115,substation,-1,-1,0
1252,115,substation,-1,-1,0
1253,115,substation,-1,-1,0
1254,115,substation,-1,-1,0
1255,115,substation,-1,-1,0
1256,115,substation,-1,-1,0
1257,115,substation,-1,-1,0
1258,115,substation,-1,-1,0
1259,115,substation,-1,-1,0
1260,115,substation,-1,-1,0
1261,115,substation,-1,-1,0
1262,115,substation,-1,-1,0
1263,115,substation,-1,-1,0
1264,115,substation,-1,-1,0
1265,66,substation,-1,-1,0
1266,66,substation,-1,-1,0
1267,66,substation,-1,-1,0
1268,115,substation,-1,-1,0
1269,66,substation,-1,-1,0
1270,66,substation,-1,-1,0
1271,66,substation,-1,-1,0
1272,115,substation,-1,-1,0
1273,66,substation,-1,-1,0
1274,115,substation,-1,-1,0
1275,115,substation,-1,-1,0
1276,115,substation,-1,-1,0
1277,115,substation,-1,-1,0
1278,66,substation,-1,-1,0
1279,66,substation,-1,-1,0
1280,115,substation,-1,-1,0
1281,66,substation,-1,-1,0
1282,66,substation,-1,-1,0
1283,66,substation,-1,-1,0
1284,66,substation,-1,-1,0
1285,115,substation,-1,-1,0
1286,66,substation,-1,-1,0
1287,66,substation,-1,-1,0
1288,66,substation,-1,-1,0
1289,66,substation,-1,-1,0
1290,66,substation,-1,-1,0
1291,66,substation,-1,-1,0
1292,66,substation,-1,-1,0
1293,115,substation,-1,-1,0
1294,66,substation,-1,-1,0
1295,66,substation,-1,-1,0
1296,66,substation,-1,-1,0
1297,66,substation,-1,-1,0
1298,66,substation,-1,-1,0
1299,66,substation,-1,-1,0
1300,66,substation,-1,-1,0
1301,66,substation,-1,-1,0
1302,66,substation,-1,-1,0
1303,66,substation,-1,-1,0
1304,66,substation,-1,-1,0
1305,115,substation,-1,-1,0
1306,66,substation,-1,-1,0
1307,66,substation,-1,-1,0
1308,66,substation,-1,-1,0
1309,66,substation,-1,-1,0
1310,66,substation,-1,-1,0
1311,66,substation,-1,-1,0
1312,66,substation,-1,-1,0
1313,66,substation,-1,-1,0
1314,66,substation,-1,-1,0
1315,115,substation,-1,-1,0
1316,66,substation,-1,-1,0
1317,66,substation,-1,-1,0
1318,66,substation,-1,-1,0
1319,66,substation,-1,-1,0
1320,230,substation,-1,-1,0
1321,66,substation,-1,-1,0
1322,66,substation,-1,-1,0
1323,66,substation,-1,-1,0
1324,115,substation,-1,-1,0
1325,66,substation,-1,-1,0
1326,230,substation,-1,-1,0
1327,66,substation,-1,-1,0
1328,66,substation,-1,-1,0
1329,66,substation,-1,-1,0
1330,115,substation,-1,-1,0
1331,66,substation,-1,-1,0
1332,115,substation,-1,-1,0
1333,66,substation,-1,-1,0
1334,66,substation,-1,-1,0
1335,66,substation,-1,-1,0
1336,66,substation,-1,-1,0
1337,66,substation,-1,-1,0
1338,66,substation,-1,-1,0
1339,66,substation,-1,-1,0
1340,66,substation,-1,-1,0
1341,66,substation,-1,-1,0
1342,115,substation,-1,-1,0
1343,66,substation,-1,-1,0
1344,66,substation,-1,-1,0
1345,115,substation,-1,-1,0
1346,66,substation,-1,-1,0
1347,115,substation,-1,-1,0
1348,66,substation,-1,-1,0
1349,115,substation,-1,-1,0
1350,66,substation,-1,-1,0
1351,66,substation,-1,-1,0
1352,66,substation,-1,-1,0
1353,66,substation,-1,-1,0
1354,66,substation,-1,-1,0
1355,66,substation,-1,-1,0
1356,66,substation,-1,-1,0
1357,66,substation,-1,-1,0
1358,66,substation,-1,-1,0
1359,66,substation,-1,-1,0
1360,66,substation,-1,-1,0
1361,66,substation,-1,-1,0
1362,115,substation,-1,-1,0
1363,66,substation,-1,-1,0
1364,66,substation,-1,-1,0
1365,66,substation,-1,-1,0
1366,66,substation,-1,-1,0
1367,66,substation,-1,-1,0
1368,66,substation,-1,-1,0
1369,66,substation,-1,-1,0
1370,115,substation,-1,-1,0
1371,66,substation,-1,-1,0
1372,115,substation,-1,-1,0
1373,66,substation,-1,-1,0
1374,66,substation,-1,-1,0
1375,66,substation,-1,-1,0
1376,115,substation,-1,-1,0
1377,66,substation,-1,-1,0
1378,115,substation,-1,-1,0
1379,115,substation,-1,-1,0
1380,66,substation,-1,-1,0
1381,115,substation,-1,-1,0
1382,230,substation,-1,-1,0
1383,66,substation,-1,-1,0
1384,115,substation,-1,-1,0
1385,66,substation,-1,-1,0
1386,66,substation,-1,-1,0
1387,66,substation,-1,-1,0
1388,66,substation,-1,-1,0
1389,230,substation,-1,-1,0
1390,66,substation,-1,-1,0
1391,66,substation,-1,-1,0
1392,66,substation,-1,-1,0
1393,66,substation,-1,-1,0
1394,66,substation,-1,-1,0
1395,66,substation,-1,-1,0
1396,66,substation,-1,-1,0
1397,66,substation,-1,-1,0
1398,66,substation,-1,-1,0
1399,66,substation,-1,-1,0
1400,66,substation,-1,-1,0
1401,66,substation,-1,-1,0
1402,66,substation,-1,-1,0
1403,66,substation,-1,-1,0
1404,66,substation,-1,-1,0
1405,115,substation,-1,-1,0
1406,66,substation,-1,-1,0
1407,66,substation,-1,-1,0
1408,66,substation,-1,-1,0
1409,115,substation,-1,-1,0
1410,66,substation,-1,-1,0
1411,115,substation,-1,-1,0
1412,115,substation,-1,-1,0
1413,66,substation,-1,-1,0
1414,66,substation,-1,-1,0
1415,66,substation,-1,-1,0
1416,66,substation,-1,-1,0
1417,66,substation,-1,-1,0
1418,66,substation,-1,-1,0
1419,66,substation,-1,-1,0
1420,66,substation,-1,-1,0
1421,66,substation,-1,-1,0
1422,66,substation,-1,-1,0
1423,66,substation,-1,-1,0
1424,66,substation,-1,-1,0
1425,66,substation,-1,-1,0
1426,66,substation,-1,-1,0
1427,66,substation,-1,-1,0
1428,66,substation,-1,-1,0
1429,66,substation,-1,-1,0
1430,66,substation,-1,-1,0
1431,66,substation,-1,-1,0
1432,66,substation,-1,-1,0
1433,66,substation,-1,-1,0
1434,66,substation,-1,-1,0
1435,66,substation,-1,-1,0
1436,66,substation,-1,-1,0
1437,66,substation,-1,-1,0
1438,66,substation,-1,-1,0
1439,66,substation,-1,-1,0
1440,66,substation,-1,-1,0
1441,66,substation,-1,-1,0
1442,66,substation,-1,-1,0
1443,66,substation,-1,-1,0
1444,66,substation,-1,-1,0
1445,66,substation,-1,-1,0
1446,115,substation,-1,-1,0
1447,115,substation,-1,-1,0
1448,115,substation,-1,-1,0
1449,115,substation,-1,-1,0
1450,115,substation,-1,-1,0
1451,115,substation,-1,-1,0
1452,115,substation,-1,-1,0
1453,66,substation,-1,-1,0
1454,66,substation,-1,-1,0
1455,66,substation,-1,-1,0
1456,66,substation,-1,-1,0
1457,66,substation,-1,-1,0
1458,66,substation,-1,-1,0
1459,66,substation,-1,-1,0
1460,66,substation,-1,-1,0
1461,66,substation,-1,-1,0
1462,66,substation,-1,-1,0
1463,66,substation,-1,-1,0
1464,66,substation,-1,-1,0
1465,66,substation,-1,-1,0
1466,66,substation,-1,-1,0
1467,66,substation,-1,-1,0
1468,66,substation,-1,-1,0
1469,66,substation,-1,-1,0
1470,66,substation,-1,-1,0
1471,66,substation,-1,-1,0
1472,66,substation,-1,-1,0
1473,66,substation,-1,-1,0
1474,66,substation,-1,-1,0
1475,66,substation,-1,-1,0
1476,66,substation,-1,-1,0
1477,66,substation,-1,-1,0
1478,66,substation,-1,-1,0
1479,66,substation,-1,-1,0
1480,66,substation,-1,-1,0
1481,66,substation,-1,-1,0
1482,66,substation,-1,-1,0
1483,66,substation,-1,-1,0
1484,66,substation,-1,-1,0
1485,66,substation,-1,-1,0
1486,66,substation,-1,-1,0
1487,115,substation,-1,-1,0
1488,66,substation,-1,-1,0
1489,66,substation,-1,-1,0
1490,66,substation,-1,-1,0
1491,66,substation,-1,-1,0
1492,66,substation,-1,-1,0
1493,66,substation,-1,-1,0
1494,66,substation,-1,-1,0
1495,66,substation,-1,-1,0
1496,66,substation,-1,-1,0
1497,500,substation,-1,-1,0
1498,230,substation,-1,-1,0
1499,115,substation,-1,-1,0
1500,66,substation,-1,-1,0
1501,66,substation,-1,-1,0
1502,115,substation,-1,-1,0
1503,230,substation,-1,-1,0
1504,66,substation,-1,-1,0
1505,115,substation,-1,-1,0
1506,66,substation,-1,-1,0
1507,115,substation,-1,-1,0
1508,500,substation,-1,-1,0
1509,66,substation,-1,-1,0
1510,66,substation,-1,-1,0
1511,115,substation,-1,-1,0
1512,230,substation,-1,-1,0
1513,66,substation,-1,-1,0
1514,115,substation,-1,-1,0
1515,66,substation,-1,-1,0
1516,115,substation,-1,-1,0
1517,230,substation,-1,-1,0
1518,66,substation,-1,-1,0
1519,66,substation,-1,-1,0
1520,66,substation,-1,-1,0
1521,66,substation,-1,-1,0
1522,66,substation,-1,-1,0
1523,115,substation,-1,-1,0
1524,66,substation,-1,-1,0
1525,115,substation,-1,-1,0
1526,66,substation,-1,-1,0
1527,115,substation,-1,-1,0
1528,115,substation,-1,-1,0
1529,115,substation,-1,-1,0
1530,66,substation,-1,-1,0
1531,66,substation,-1,-1,0
1532,230,substation,-1,-1,0
1533,115,substation,-1,-1,0
1534,115,substation,-1,-1,0
1535,115,substation,-1,-1,0
1536,66,substation,-1,-1,0
1537,66,substation,-1,-1,0
1538,66,substation,-1,-1,0
1539,66,substation,-1,-1,0
1540,115,substation,-1,-1,0
1541,66,substation,-1,-1,0
1542,66,substation,-1,-1,0
1543,115,substation,-1,-1,0
1544,66,substation,-1,-1,0
1545,230,substation,-1,-1,0
1546,66,substation,-1,-1,0
1547,500,substation,-1,-1,0
1548,115,substation,-1,-1,0
1549,115,substation,-1,-1,0
1550,115,substation,-1,-1,0
1551,66,substation,-1,-1,0
1552,66,substation,-1,-1,0
1553,66,substation,-1,-1,0
1554,66,substation,-1,-1,0
1555,66,substation,-1,-1,0
1556,66,substation,-1,-1,0
1557,66,substation,-1,-1,0
1558,66,substation,-1,-1,0
1559,66,substation,-1,-1,0
1560,66,substation,-1,-1,0
1561,66,substation,-1,-1,0
1562,66,substation,-1,-1,0
1563,66,substation,-1,-1,0
1564,66,substation,-1,-1,0
1565,66,substation,-1,-1,0
1566,66,substation,-1,-1,0
1567,66,substation,-1,-1,0
1568,66,substation,-1,-1,0
1569,66,substation,-1,-1,0
1570,66,substation,-1,-1,0
1571,66,substation,-1,-1,0
1572,66,substation,-1,-1,0
1573,66,substation,-1,-1,0
1574,66,substation,-1,-1,0
1575,66,substation,-1,-1,0
1576,66,substation,-1,-1,0
1577,66,substation,-1,-1,0
1578,66,substation,-1,-1,0
1579,115,substation,-1,-1,0
1580,66,substation,-1,-1,0
1581,66,substation,-1,-1,0
1582,115,substation,-1,-1,0
1583,66,substation,-1,-1,0
1584,230,substation,-1,-1,0
1585,230,substation,-1,-1,0
1586,230,substation,-1,-1,0
1587,115,substation,-1,-1,0
1588,230,substation,-1,-1,0
1589,66,substation,-1,-1,0
1590,66,substation,-1,-1,0
1591,115,substation,-1,-1,0
1592,115,substation,-1,-1,0
1593,115,substation,-1,-1,0
1594,115,substation,-1,-1,0
1595,230,substation,-1,-1,0
1596,115,substation,-1,-1,0
1597,115,substation,-1,-1,0
1598,115,substation,-1,-1,0
1599,115,substation,-1,-1,0
1600,115,substation,-1,-1,0
1601,115,substation,-1,-1,0
1602,115,substation,-1,-1,0
1603,230,substation,-1,-1,0
1604,66,substation,-1,-1,0
1605,115,substation,-1,-1,0
1606,230,substation,-1,-1,0
1607,230,substation,-1,-1,0
1608,115,substation,-1,-1,0
1609,115,substation,-1,-1,0
1610,115,substation,-1,-1,0
1611,115,substation,-1,-1,0
1612,115,substation,-1,-1,0
1613,66,substation,-1,-1,0
1614,66,substation,-1,-1,0
1615,230,substation,-1,-1,0
1616,230,substation,-1,-1,0
1617,115,substation,-1,-1,0
1618,115,substation,-1,-1,0
1619,66,substation,-1,-1,0
1620,115,substation,-1,-1,0
1621,115,substation,-1,-1,0
1622,66,substation,-1,-1,0
1623,115,substation,-1,-1,0
1624,66,substation,-1,-1,0
1625,115,substation,-1,-1,0
1626,115,substation,-1,-1,0
1627,66,substation,-1,-1,0
1628,66,substation,-1,-1,0
1629,115,substation,-1,-1,0
1630,66,substation,-1,-1,0
1631,66,substation,-1,-1,0
1632,230,substation,-1,-1,0
